Uniforme,100000,RadixSort,0,19345000
Uniforme,100000,RadixSort,0,1518300
Uniforme,100000,RadixSort,0,1697900
Uniforme,100000,RadixSort,0,812600
Uniforme,100000,RadixSort,0,811200
Uniforme,100000,RadixSort,0,818900
Uniforme,100000,RadixSort,0,809600
Uniforme,100000,RadixSort,0,806500
Uniforme,100000,RadixSort,0,779300
Uniforme,100000,RadixSort,0,774300
Uniforme,100000,RadixSort,0,768100
Uniforme,100000,RadixSort,0,800400
Uniforme,100000,RadixSort,0,770300
Uniforme,100000,RadixSort,0,773100
Uniforme,100000,RadixSort,0,766200
Uniforme,100000,RadixSort,0,769700
Uniforme,100000,RadixSort,0,767200
Uniforme,100000,RadixSort,0,778400
Uniforme,100000,RadixSort,0,657900
Uniforme,100000,RadixSort,0,535500
Uniforme,100000,RadixSort,0,537500
Uniforme,100000,RadixSort,0,528100
Uniforme,100000,RadixSort,0,530800
Uniforme,100000,RadixSort,0,530200
Uniforme,100000,RadixSort,0,535400
Uniforme,100000,RadixSort,0,529000
Uniforme,100000,RadixSort,0,532700
Uniforme,100000,RadixSort,0,532100
Uniforme,100000,RadixSort,0,528700
Uniforme,100000,RadixSort,0,527700
Uniforme,100000,RadixSort,0,530000
Uniforme,100000,RadixSort,0,533000
Uniforme,100000,RadixSort,0,528400
Uniforme,100000,RadixSort,0,593000
Uniforme,100000,RadixSort,0,684600
Uniforme,100000,RadixSort,0,561200
Uniforme,100000,RadixSort,0,558300
Uniforme,100000,RadixSort,0,565300
Uniforme,100000,RadixSort,0,619700
Uniforme,100000,RadixSort,0,611500
Uniforme,100000,RadixSort,0,561100
Uniforme,100000,RadixSort,0,559300
Uniforme,100000,RadixSort,0,557600
Uniforme,100000,RadixSort,0,556100
Uniforme,100000,RadixSort,0,555300
Uniforme,100000,RadixSort,0,556800
Uniforme,100000,RadixSort,0,553900
Uniforme,100000,RadixSort,0,556400
Uniforme,100000,RadixSort,0,553800
Uniforme,100000,RadixSort,0,555000
Uniforme,100000,RadixSort,0,559700
Uniforme,100000,RadixSort,0,555100
Uniforme,100000,RadixSort,0,554800
Uniforme,100000,RadixSort,0,559300
Uniforme,100000,RadixSort,0,561500
Uniforme,100000,RadixSort,0,560000
Uniforme,100000,RadixSort,0,554800
Uniforme,100000,RadixSort,0,552300
Uniforme,100000,RadixSort,0,566300
Uniforme,100000,RadixSort,0,556100
Uniforme,100000,RadixSort,0,554000
Uniforme,100000,RadixSort,0,556900
Uniforme,100000,RadixSort,0,555900
Uniforme,100000,RadixSort,0,555100
Uniforme,100000,RadixSort,0,553100
Uniforme,100000,RadixSort,0,564300
Uniforme,100000,RadixSort,0,566200
Uniforme,100000,RadixSort,0,554400
Uniforme,100000,RadixSort,0,553100
Uniforme,100000,RadixSort,0,561000
Uniforme,100000,RadixSort,0,556500
Uniforme,100000,RadixSort,0,556700
Uniforme,100000,RadixSort,0,556900
Uniforme,100000,RadixSort,0,556500
Uniforme,100000,RadixSort,0,555700
Uniforme,100000,RadixSort,0,565300
Uniforme,100000,RadixSort,0,556300
Uniforme,100000,RadixSort,0,557200
Uniforme,100000,RadixSort,0,553300
Uniforme,100000,RadixSort,0,559500
Uniforme,100000,RadixSort,0,559200
Uniforme,100000,RadixSort,0,555000
Uniforme,100000,RadixSort,0,555000
Uniforme,100000,RadixSort,0,556300
Uniforme,100000,RadixSort,0,558200
Uniforme,100000,RadixSort,0,555800
Uniforme,100000,RadixSort,0,553600
Uniforme,100000,RadixSort,0,558200
Uniforme,100000,RadixSort,0,569900
Uniforme,100000,RadixSort,0,554400
Uniforme,100000,RadixSort,0,555400
Uniforme,100000,RadixSort,0,556700
Uniforme,100000,RadixSort,0,562300
Uniforme,100000,RadixSort,0,557700
Uniforme,100000,RadixSort,0,554800
Uniforme,100000,RadixSort,0,556700
Uniforme,100000,RadixSort,0,553500
Uniforme,100000,RadixSort,0,554300
Uniforme,100000,RadixSort,0,556200
Uniforme,100000,RadixSort,0,567300
Uniforme,100000,RadixSort,0,554500
Uniforme,100000,RadixSort,0,556300
Uniforme,100000,RadixSort,0,556700
Uniforme,100000,RadixSort,0,609800
Uniforme,100000,RadixSort,0,561000
Uniforme,100000,RadixSort,0,585600
Uniforme,100000,RadixSort,0,735600
Uniforme,100000,RadixSort,0,561300
Uniforme,100000,RadixSort,0,567800
Uniforme,100000,RadixSort,0,559100
Uniforme,100000,RadixSort,0,554100
Uniforme,100000,RadixSort,0,555500
Uniforme,100000,RadixSort,0,559500
Uniforme,100000,RadixSort,0,561100
Uniforme,100000,RadixSort,0,579800
Uniforme,100000,RadixSort,0,555400
Uniforme,100000,RadixSort,0,557800
Uniforme,100000,RadixSort,0,556800
Uniforme,100000,RadixSort,0,565300
Uniforme,100000,RadixSort,0,683300
Uniforme,100000,RadixSort,0,557300
Uniforme,100000,RadixSort,0,598900
Uniforme,100000,RadixSort,0,566400
Uniforme,100000,RadixSort,0,555300
Uniforme,100000,RadixSort,0,561200
Uniforme,100000,RadixSort,0,554800
Uniforme,100000,RadixSort,0,555100
Uniforme,100000,RadixSort,0,554800
Uniforme,100000,RadixSort,0,558500
Uniforme,100000,RadixSort,0,556900
Uniforme,100000,RadixSort,0,555400
Uniforme,100000,RadixSort,0,555700
Uniforme,100000,RadixSort,0,559800
Uniforme,100000,RadixSort,0,564800
Uniforme,100000,RadixSort,0,555700
Uniforme,100000,RadixSort,0,565200
Uniforme,100000,RadixSort,0,558300
Uniforme,100000,RadixSort,0,556500
Uniforme,100000,RadixSort,0,554500
Uniforme,100000,RadixSort,0,567600
Uniforme,100000,RadixSort,0,560100
Uniforme,100000,RadixSort,0,557900
Uniforme,100000,RadixSort,0,552700
Uniforme,100000,RadixSort,0,557400
Uniforme,100000,RadixSort,0,559100
Uniforme,100000,RadixSort,0,554400
Uniforme,100000,RadixSort,0,557500
Uniforme,100000,RadixSort,0,556600
Uniforme,100000,RadixSort,0,553800
Uniforme,100000,RadixSort,0,554200
Uniforme,100000,RadixSort,0,557500
Uniforme,100000,RadixSort,0,556600
Uniforme,100000,RadixSort,0,555400
Uniforme,100000,RadixSort,0,559500
Uniforme,100000,RadixSort,0,557800
Uniforme,100000,RadixSort,0,560700
Uniforme,100000,RadixSort,0,558300
Uniforme,100000,RadixSort,0,559700
Uniforme,100000,RadixSort,0,558900
Uniforme,100000,RadixSort,0,555600
Uniforme,100000,RadixSort,0,625700
Uniforme,100000,RadixSort,0,560000
Uniforme,100000,RadixSort,0,560500
Uniforme,100000,RadixSort,0,560100
Uniforme,100000,RadixSort,0,562100
Uniforme,100000,RadixSort,0,564800
Uniforme,100000,RadixSort,0,557100
Uniforme,100000,RadixSort,0,556600
Uniforme,100000,RadixSort,0,555500
Uniforme,100000,RadixSort,0,555500
Uniforme,100000,RadixSort,0,557000
Uniforme,100000,RadixSort,0,554300
Uniforme,100000,RadixSort,0,553800
Uniforme,100000,RadixSort,0,659300
Uniforme,100000,RadixSort,0,561800
Uniforme,100000,RadixSort,0,558700
Uniforme,100000,RadixSort,0,572300
Uniforme,100000,RadixSort,0,592600
Uniforme,100000,RadixSort,0,566700
Uniforme,100000,RadixSort,0,569500
Uniforme,100000,RadixSort,0,554400
Uniforme,100000,RadixSort,0,553400
Uniforme,100000,RadixSort,0,555500
Uniforme,100000,RadixSort,0,559400
Uniforme,100000,RadixSort,0,554800
Uniforme,100000,RadixSort,0,555500
Uniforme,100000,RadixSort,0,567900
Uniforme,100000,RadixSort,0,569300
Uniforme,100000,RadixSort,0,561500
Uniforme,100000,RadixSort,0,558500
Uniforme,100000,RadixSort,0,556500
Uniforme,100000,RadixSort,0,554800
Uniforme,100000,RadixSort,0,556200
Uniforme,100000,RadixSort,0,556700
Uniforme,100000,RadixSort,0,567300
Uniforme,100000,RadixSort,0,559600
Uniforme,100000,RadixSort,0,565600
Uniforme,100000,RadixSort,0,558000
Uniforme,100000,RadixSort,0,558900
Uniforme,100000,RadixSort,0,555900
Uniforme,100000,RadixSort,0,556100
Uniforme,100000,RadixSort,0,555800
Uniforme,100000,RadixSort,0,555300
Uniforme,100000,RadixSort,0,566600
Uniforme,100000,RadixSort,0,558800
Uniforme,100000,RadixSort,0,555800
Uniforme,100000,RadixSort,0,555000
Uniforme,100000,RadixSort,0,559400
Uniforme,100000,RadixSort,0,555700
Uniforme,100000,RadixSort,0,559400
Uniforme,100000,RadixSort,0,556000
Uniforme,100000,RadixSort,0,557000
Uniforme,100000,RadixSort,0,556800
Uniforme,100000,RadixSort,0,554600
Uniforme,100000,RadixSort,0,554800
Uniforme,100000,RadixSort,0,561200
Uniforme,100000,RadixSort,0,556700
Uniforme,100000,RadixSort,0,554700
Uniforme,100000,RadixSort,0,558500
Uniforme,100000,RadixSort,0,556200
Uniforme,100000,RadixSort,0,564100
Uniforme,100000,RadixSort,0,555100
Uniforme,100000,RadixSort,0,556800
Uniforme,100000,RadixSort,0,554800
Uniforme,100000,RadixSort,0,555100
Uniforme,100000,RadixSort,0,555300
Uniforme,100000,RadixSort,0,557300
Uniforme,100000,RadixSort,0,557700
Uniforme,100000,RadixSort,0,556000
Uniforme,100000,RadixSort,0,557300
Uniforme,100000,RadixSort,0,555900
Uniforme,100000,RadixSort,0,554200
Uniforme,100000,RadixSort,0,555200
Uniforme,100000,RadixSort,0,556400
Uniforme,100000,RadixSort,0,558000
Uniforme,100000,RadixSort,0,557200
Uniforme,100000,RadixSort,0,557600
Uniforme,100000,RadixSort,0,556800
Uniforme,100000,RadixSort,0,556300
Uniforme,100000,RadixSort,0,554900
Uniforme,100000,RadixSort,0,557900
Uniforme,100000,RadixSort,0,557000
Uniforme,100000,RadixSort,0,555200
Uniforme,100000,RadixSort,0,555000
Uniforme,100000,RadixSort,0,555600
Uniforme,100000,RadixSort,0,568300
Uniforme,100000,RadixSort,0,554200
Uniforme,100000,RadixSort,0,555800
Uniforme,100000,RadixSort,0,557300
Uniforme,100000,RadixSort,0,567300
Uniforme,100000,RadixSort,0,557700
Uniforme,100000,RadixSort,0,556000
Uniforme,100000,RadixSort,0,559200
Uniforme,100000,RadixSort,0,556000
Uniforme,100000,RadixSort,0,554700
Uniforme,100000,RadixSort,0,559100
Uniforme,100000,RadixSort,0,569000
Uniforme,100000,RadixSort,0,551400
Uniforme,100000,RadixSort,0,553900
Uniforme,100000,RadixSort,0,555300
Uniforme,100000,RadixSort,0,555600
Uniforme,100000,RadixSort,0,553200
Uniforme,100000,RadixSort,0,553300
Uniforme,100000,RadixSort,0,555800
Uniforme,100000,RadixSort,0,555200
Uniforme,100000,RadixSort,0,562000
Uniforme,100000,RadixSort,0,556300
Uniforme,100000,RadixSort,0,557300
Uniforme,100000,RadixSort,0,563000
Uniforme,100000,RadixSort,0,552900
Uniforme,100000,RadixSort,0,556800
Uniforme,100000,RadixSort,0,558600
Uniforme,100000,RadixSort,0,553500
Uniforme,100000,RadixSort,0,554800
Uniforme,100000,RadixSort,0,556300
Uniforme,100000,RadixSort,0,553900
Uniforme,100000,RadixSort,0,554200
Uniforme,100000,RadixSort,0,565400
Uniforme,100000,RadixSort,0,554800
Uniforme,100000,RadixSort,0,553500
Uniforme,100000,RadixSort,0,555500
Uniforme,100000,RadixSort,0,556000
Uniforme,100000,RadixSort,0,553300
Uniforme,100000,RadixSort,0,554900
Uniforme,100000,RadixSort,0,556900
Uniforme,100000,RadixSort,0,565000
Uniforme,100000,RadixSort,0,554400
Uniforme,100000,RadixSort,0,553800
Uniforme,100000,RadixSort,0,554500
Uniforme,100000,RadixSort,0,555100
Uniforme,100000,RadixSort,0,553700
Uniforme,100000,RadixSort,0,555800
Uniforme,100000,RadixSort,0,556500
Uniforme,100000,RadixSort,0,552700
Uniforme,100000,RadixSort,0,554000
Uniforme,100000,RadixSort,0,558800
Uniforme,100000,RadixSort,0,553000
Uniforme,100000,RadixSort,0,552500
Uniforme,100000,RadixSort,0,563500
Uniforme,100000,RadixSort,0,554200
